"PdId","IncidntNum","Incident Code","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","location","SF Find Neighborhoods 2 2","Current Police Districts 2 2","Current Supervisor Districts 2 2","Analysis Neighborhoods 2 2","DELETE - Fire Prevention Districts 2 2","DELETE - Police Districts 2 2","DELETE - Supervisor Districts 2 2","DELETE - Zip Codes 2 2","DELETE - Neighborhoods 2 2","DELETE - 2017 Fix It Zones 2 2","Civic Center Harm Reduction Project Boundary 2 2","Fix It Zones as of 2017-11-06  2 2","DELETE - HSOC Zones 2 2","Fix It Zones as of 2018-02-07 2 2","CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2","Central Market/Tenderloin Boundary 2 2","Central Market/Tenderloin Boundary Polygon - Updated 2 2","HSOC Zones as of 2018-06-05 2 2","OWED Public Spaces 2 2","Neighborhoods 2"
"4061693006364","040616930","06364","LARCENY/THEFT","GRAND THEFT SHOPLIFTING","Saturday","05/29/2004","12:15","SOUTHERN","NONE","700 Block of MARKET ST","-122.405359371753","37.7859774761625","POINT (-122.405359371753 37.7859774761625)","32","5","10","8","12","2","9","28853","6","","","","","","4","1","","","","35","32"
"6007705503414","060077055","03414","ROBBERY","ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE","Friday","01/20/2006","18:10","MISSION","ARREST, BOOKED","1100 Block of POTRERO AV","-122.406324313914","37.7536322498822","POINT (-122.406324313914 37.7536322498822)","54","3","9","20","10","4","8","28859","19","23","","10","3","10","","1","","","3","","54"
"5060561605051","050605616","05051","BURGLARY","BURGLARY OF STORE, FORCIBLE ENTRY","Monday","05/30/2005","21:00","INGLESIDE","NONE","400 Block of CORTLAND AV","-122.417439996239","37.7390953736683","POINT (-122.41743999623901 37.7390953736683)","61","9","2","2","2","7","7","28859","2","","","","","","","1","","","","","61"
"13106175128100","131061751","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Tuesday","12/17/2013","19:00","TARAVAL","NONE","700 Block of IRVING ST","-122.465784159577","37.764005093998","POINT (-122.46578415957698 37.764005093998)","109","10","11","14","1","8","11","56","12","2","","2","","2","","1","","","","","109"
"8079643907020","080796439","07020","VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE","Monday","07/28/2008","17:00","BAYVIEW","NONE","2100 Block of 3RD ST","-122.388831672568","37.7623889355384","POINT (-122.388831672568 37.7623889355384)","55","2","9","26","10","3","8","28856","29","","","","","","14","1","","","","","55"
"5144413204014","051444132","04014","ASSAULT","AGGRAVATED ASSAULT WITH BODILY FORCE","Sunday","12/25/2005","14:55","MISSION","NONE","22ND ST / NOE ST","-122.432179262291","37.7546271730818","POINT (-122.43217926229102 37.7546271730818)","84","3","5","22","2","4","5","28862","22","","","","","","","1","","","","","84"
"9093126163010","090931261","63010","WARRANTS","WARRANT ARREST","Thursday","09/10/2009","02:19","MISSION","ARREST, BOOKED","16TH ST / MISSION ST","-122.419671780296","37.7650501214668","POINT (-122.419671780296 37.7650501214668)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","50","53"
"7110561505071","071105615","05071","BURGLARY","BURGLARY, FORCIBLE ENTRY","Sunday","10/28/2007","10:48","MISSION","NONE","300 Block of VALENCIA ST","-122.422097817333","37.7678105248182","POINT (-122.422097817333 37.7678105248182)","53","3","2","20","8","4","7","28853","19","","","","3","","","2","","","3","","53"
"8014897114020","080148971","14020","OTHER OFFENSES","FAILURE TO REGISTER AS SEX OFFENDER","Monday","02/11/2008","21:43","SOUTHERN","NONE","7TH ST / STEVENSON ST","-122.411935615745","37.7800064420298","POINT (-122.411935615745 37.7800064420298)","32","5","10","34","8","2","9","28853","34","3","1","3","1","3","7","2","1","1","1","","32"
"5076223819057","050762238","19057","ASSAULT","THREATS AGAINST LIFE","Tuesday","07/05/2005","22:51","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"8092553107025","080925531","07025","VEHICLE THEFT","STOLEN TRUCK","Monday","09/01/2008","18:10","MISSION","NONE","3100 Block of 26TH ST","-122.41350190466","37.7492652916222","POINT (-122.41350190466 37.7492652916222)","53","3","2","20","2","4","7","28859","19","","","","3","","","2","","","3","","53"
"6010428868020","060104288","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Friday","01/27/2006","19:54","INGLESIDE","NONE","200 Block of BLYTHDALE AV","-122.420529801066","37.7110023300609","POINT (-122.420529801066 37.7110023300609)","74","9","9","40","9","7","8","309","39","","","16","","16","","2","","","","","74"
"4095878230130","040958782","30130","OTHER OFFENSES","PEDDLING WITHOUT A LICENSE","Sunday","08/22/2004","14:31","SOUTHERN","ARREST, CITED","800 Block of THE EMBARCADERO NORTH ST","-122.40071180486","37.8023845020592","POINT (-122.40071180486001 37.8023845020592)","77","6","3","8","3","1","10","28860","6","","","","","","","1","","","","","77"
"13052344728100","130523447","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Wednesday","06/26/2013","04:50","TENDERLOIN","NONE","200 Block of LEAVENWORTH ST","-122.414217804322","37.7832593295025","POINT (-122.414217804322 37.783259329502506)","20","5","10","36","7","10","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"11064497264070","110644972","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Friday","08/05/2011","16:00","TARAVAL","NONE","1500 Block of 38TH AV","-122.49722421375","37.7579811308569","POINT (-122.49722421375 37.7579811308569)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"3017599606244","030175996","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","02/11/2003","10:00","MISSION","NONE","OAKWOOD ST / 18TH ST","-122.425025921033","37.7614906872114","POINT (-122.425025921033 37.7614906872114)","37","3","5","20","8","4","5","28859","19","","","","","","","1","","","","","37"
"11608624171000","116086241","71000","NON-CRIMINAL","LOST PROPERTY","Friday","07/01/2011","18:00","INGLESIDE","NONE","3200 Block of MISSION ST","-122.42039487496","37.744688222803","POINT (-122.42039487496001 37.744688222803)","83","9","2","2","2","7","7","28859","2","","","","","","","1","","","","","83"
"11053898307055","110538983","07055","RECOVERED VEHICLE","RECOVERED VEHICLE - STOLEN OUTSIDE SF","Tuesday","07/05/2011","12:15","BAYVIEW","NONE","1700 Block of MCKINNON AV","-122.392004361988","37.7374889451827","POINT (-122.39200436198799 37.7374889451827)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"13054713063010","130547130","63010","WARRANTS","WARRANT ARREST","Wednesday","07/03/2013","15:35","SOUTHERN","ARREST, BOOKED","800 Block of MARKET ST","-122.406520987144","37.7850629421661","POINT (-122.40652098714399 37.7850629421661)","32","5","10","34","12","2","9","28853","34","17","","18","","18","5","2","","","","35","32"
"10004792206244","100047922","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","01/14/2010","23:30","INGLESIDE","NONE","0 Block of DANTON ST","-122.432325471407","37.7311881048996","POINT (-122.43232547140701 37.7311881048996)","94","9","5","28","9","7","5","28861","25","","","","","","","1","","","","","94"
"3087595864020","030875958","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Wednesday","07/23/2003","13:00","MISSION","NONE","200 Block of 13TH ST","-122.417949217834","37.7697208630457","POINT (-122.417949217834 37.7697208630457)","53","3","2","20","8","4","7","28853","19","","1","","3","","","2","","","3","","53"
"9607495406244","096074954","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","08/11/2009","20:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"9004688265016","090046882","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday","01/14/2009","00:02","SOUTHERN","ARREST, CITED","200 Block of INTERSTATE80 HY","-122.365565425353","37.8096707013239","POINT (-122.365565425353 37.8096707013239)","35","1","10","37","","2","9","62","37","","","","","","","2","","","","","35"
"7033967928160","070339679","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Sunday","04/01/2007","19:30","NORTHERN","NONE","BROADWAY ST / VANNESS AV","-122.423413057205","37.795737109246","POINT (-122.423413057205 37.795737109246)","102","4","6","32","13","9","1","28858","32","","","","","","","1","","","","","102"
"3077439410015","030774394","10015","EMBEZZLEMENT","EMBEZZLEMENT, GRAND THEFT","Friday","06/27/2003","07:30","BAYVIEW","NONE","1500 Block of NEWCOMB AV","-122.388817917114","37.7347525080793","POINT (-122.38881791711401 37.7347525080793)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"13035493515200","130354935","15200","SECONDARY CODES","DOMESTIC VIOLENCE","Tuesday","04/30/2013","23:25","RICHMOND","COMPLAINANT REFUSES TO PROSECUTE","5000 Block of FULTON ST","-122.48581229108","37.7725503666501","POINT (-122.48581229108001 37.7725503666501)","8","8","4","29","11","6","2","55","26","","","","","","","1","","","","","8"
"3062875719057","030628757","19057","ASSAULT","THREATS AGAINST LIFE","Saturday","02/01/2003","12:00","TARAVAL","NONE","1200 Block of 31ST AV","-122.489979716548","37.7639228782005","POINT (-122.489979716548 37.7639228782005)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"3059466905073","030594669","05073","BURGLARY","BURGLARY, UNLAWFUL ENTRY","Thursday","05/15/2003","02:47","MISSION","NONE","2200 Block of MARKET ST","-122.431957685196","37.7649357189679","POINT (-122.431957685196 37.7649357189679)","38","3","5","5","15","4","5","28862","3","","","","5","","9","1","","","5","","38"
"13622420506244","136224205","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","11/17/2013","17:30","SOUTHERN","NONE","THE EMBARCADEROSOUTH ST / FOLSOM ST","-122.390094248247","37.7907638589303","POINT (-122.39009424824701 37.7907638589303)","108","1","10","8","6","2","9","28855","6","","","","","","3","1","","","","","108"
"7105356965015","071053569","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Sunday","10/14/2007","10:40","TARAVAL","ARREST, CITED","LAKE MERCED BL / SUNSET BL","-122.493468495006","37.7295950708457","POINT (-122.493468495006 37.7295950708457)","43","10","8","35","1","8","4","64","35","","","","","","","1","","","","","43"
"8046631905082","080466319","05082","BURGLARY","BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY","Saturday","05/03/2008","21:00","NORTHERN","NONE","2300 Block of GREEN ST","-122.437797231259","37.795897532517","POINT (-122.43779723125901 37.795897532517)","14","4","6","13","13","9","1","57","17","","","","","","","1","","","","","14"
"6071383912100","060713839","12100","WEAPON LAWS","POSS OF LOADED FIREARM","Thursday","07/06/2006","06:37","TENDERLOIN","ARREST, BOOKED","EDDY ST / TAYLOR ST","-122.410955248906","37.7841399509594","POINT (-122.41095524890602 37.7841399509594)","20","5","10","36","14","10","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"5024578964020","050245789","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Thursday","03/03/2005","22:35","CENTRAL","NONE","0 Block of DRUMM ST","-122.396421943768","37.7941447423704","POINT (-122.39642194376802 37.7941447423704)","108","6","3","8","4","1","10","28855","6","","","","","","","1","","","","","108"
"9043282716621","090432827","16621","DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE","Saturday","04/25/2009","16:00","TENDERLOIN","ARREST, BOOKED","TURK ST / HYDE ST","-122.415694922134","37.7825851968467","POINT (-122.41569492213398 37.78258519684671)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"9051943127195","090519431","27195","TRESPASS","TRESPASSING","Tuesday","05/19/2009","08:13","TENDERLOIN","ARREST, BOOKED","500 Block of EDDY ST","-122.416732163096","37.783465567448","POINT (-122.41673216309599 37.783465567448)","20","5","10","36","7","10","9","28858","36","17","1","18","","18","6","2","1","1","","","20"
"3005248574000","030052485","74000","MISSING PERSON","MISSING ADULT","Saturday","01/11/2003","09:00","INGLESIDE","LOCATED","200 Block of OCEAN AV","-122.441835790127","37.7233366233043","POINT (-122.441835790127 37.7233366233043)","94","9","1","28","9","7","6","28861","25","","","","","","","1","","","","","94"
"9006297965050","090062979","65050","DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL","Sunday","01/18/2009","00:07","PARK","ARREST, BOOKED","1400 Block of GOLDEN GATE AV","-122.434445230029","37.7793019548371","POINT (-122.434445230029 37.7793019548371)","97","4","11","39","15","5","11","29490","41","","","","","","","2","","","","","97"
"3039833668020","030398336","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Friday","04/04/2003","22:03","MISSION","ARREST, CITED","16TH ST / MISSION ST","-122.419671780303","37.7650501214714","POINT (-122.419671780303 37.7650501214714)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","50","53"
"7126060164020","071260601","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Sunday","12/09/2007","15:42","TENDERLOIN","NONE","100 Block of MCALLISTER ST","-122.41452262258","37.7808752665663","POINT (-122.41452262258001 37.7808752665663)","21","5","10","36","7","10","9","28852","36","3","1","3","1","3","6","2","1","1","1","","21"
"7115821606362","071158216","06362","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Sunday","11/11/2007","13:00","TENDERLOIN","ARREST, CITED","100 Block of STOCKTON ST","-122.40642786236","37.78710945429","POINT (-122.40642786236002 37.78710945429)","19","6","3","8","5","10","10","28857","6","10","","12","","12","5","2","","","","","19"
"9132366565015","091323665","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday","12/30/2009","00:25","SOUTHERN","ARREST, CITED","FOLSOM ST / 7TH ST","-122.407844136792","37.7767462195389","POINT (-122.40784413679198 37.7767462195389)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"7051846915150","070518469","15150","OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER","Tuesday","05/22/2007","00:01","PARK","ARREST, BOOKED","HAIGHT ST / STANYAN ST","-122.45353456066","37.7691662978052","POINT (-122.45353456066 37.7691662978052)","9","7","11","3","11","5","11","29492","9","22","","24","","25","","1","","","","","9"
"13030238206363","130302382","06363","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Wednesday","04/03/2013","18:38","CENTRAL","ARREST, BOOKED","300 Block of BAY ST","-122.412803753","37.8057739875696","POINT (-122.41280375300002 37.8057739875696)","99","6","3","23","3","1","10","308","23","","","","","","2","2","","","","","99"
"4114007728165","041140077","28165","VANDALISM","MALICIOUS MISCHIEF, GRAFFITI","Saturday","07/24/2004","09:00","CENTRAL","NONE","900 Block of COLUMBUS AV","-122.414354301151","37.8031089840376","POINT (-122.41435430115101 37.8031089840376)","107","6","3","32","3","1","10","308","32","","","","","","","1","","","","","107"
"5098313316650","050983133","16650","DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Wednesday","08/31/2005","21:30","NORTHERN","ARREST, BOOKED","2500 Block of VANNESS AV","-122.423907410647","37.7990497607213","POINT (-122.423907410647 37.7990497607213)","107","4","6","32","13","9","1","28858","32","","","","","","","1","","","","","107"
"5034894106362","050348941","06362","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Tuesday","03/29/2005","17:55","RICHMOND","NONE","3300 Block of GEARY BL","-122.454715495025","37.7813970325524","POINT (-122.454715495025 37.7813970325524)","12","8","4","18","11","6","2","54","16","","","","","","","1","","","","","12"
"6607220106244","066072201","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","09/28/2006","21:00","SOUTHERN","NONE","HARRISON ST / THE EMBARCADEROSOUTH ST","-122.388485562387","37.789572762563","POINT (-122.38848556238702 37.789572762563)","30","1","10","8","6","2","9","28855","6","","","","","","","1","","","","","30"
"7041425916662","070414259","16662","DRUG/NARCOTIC","POSSESSION OF CONTROLLED SUBSTANCE FOR SALE","Monday","04/23/2007","09:53","TENDERLOIN","ARREST, BOOKED","200 Block of TURK ST","-122.413237516676","37.7828430233213","POINT (-122.41323751667602 37.7828430233213)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"3142856005013","031428560","05013","BURGLARY","BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","Friday","12/05/2003","21:30","TENDERLOIN","NONE","200 Block of HYDE ST","-122.415721688006","37.7830679886919","POINT (-122.415721688006 37.7830679886919)","20","5","10","36","7","10","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"12002218674000","120022186","74000","MISSING PERSON","MISSING ADULT","Saturday","01/07/2012","14:00","PARK","LOCATED","800 Block of COLE ST","-122.449981765652","37.7662643310539","POINT (-122.449981765652 37.7662643310539)","29","7","11","3","15","5","11","29492","9","","","","","","","1","","","","","29"
"12101322375000","121013223","75000","MISSING PERSON","FOUND PERSON","Sunday","12/16/2012","15:30","SOUTHERN","LOCATED","500 Block of 5TH ST","-122.39998111124","37.7776242389287","POINT (-122.39998111124 37.7776242389287)","32","1","10","34","6","2","9","28856","34","","","","","","","2","","","","","32"
"9111380807021","091113808","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Wednesday","10/28/2009","18:00","INGLESIDE","NONE","800 Block of HURON AV","-122.451107685792","37.7109332292028","POINT (-122.45110768579201 37.7109332292028)","66","9","1","28","9","7","6","28861","25","","","","","","","2","","","","","66"
"6100200964070","061002009","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Friday","09/01/2006","17:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"12097087068020","120970870","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Saturday","12/01/2012","17:03","SOUTHERN","NONE","200 Block of 6TH ST","-122.406346425632","37.7791674218963","POINT (-122.40634642563201 37.7791674218963)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","7","2","","","1","","32"
"9000035519090","090000355","19090","DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Wednesday","12/31/2008","22:58","CENTRAL","ARREST, BOOKED","400 Block of THE EMBARCADERONORTH ST","-122.396374439116","37.7980532528058","POINT (-122.39637443911602 37.7980532528058)","77","6","3","8","3","1","10","28860","6","","","","","","","1","","","","","77"
"13095482064020","130954820","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Sunday","11/10/2013","21:55","INGLESIDE","PSYCHOPATHIC CASE","200 Block of NAPLES ST","-122.428211811516","37.7246945059422","POINT (-122.42821181151601 37.7246945059422)","90","9","1","7","9","7","6","28861","5","","","","","","","2","","","","","90"
"6046541616710","060465416","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Monday","05/01/2006","19:05","NORTHERN","ARREST, BOOKED","POLK ST / GEARY ST","-122.419739837805","37.7858926099715","POINT (-122.419739837805 37.7858926099715)","20","4","10","36","13","9","9","28858","36","","","","","","10","2","1","1","","","20"
"9090664006365","090906640","06365","LARCENY/THEFT","PETTY THEFT WITH PRIOR","Thursday","09/03/2009","11:45","BAYVIEW","ARREST, BOOKED","200 Block of BAY SHORE BL","-122.404304136216","37.7442180802683","POINT (-122.404304136216 37.7442180802683)","85","2","9","1","10","3","8","58","1","","","","","","","1","","","","","85"
"4072757171010","040727571","71010","OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Monday","03/01/2004","09:00","MISSION","NONE","1500 Block of SOUTH VAN NESS AV","-122.415976813531","37.7486787980435","POINT (-122.41597681353102 37.74867879804351)","53","3","2","20","2","4","7","28859","19","","","","3","","","2","","","3","","53"
"6123525026170","061235250","26170","OTHER OFFENSES","PROBATION VIOLATION","Sunday","11/19/2006","18:50","NORTHERN","NONE","800 Block of FILLMORE ST","-122.431413031901","37.7772475285625","POINT (-122.431413031901 37.7772475285625)","22","4","11","9","7","9","11","29492","10","","","","","","","1","","","","","22"
"3023448904134","030234489","04134","ASSAULT","BATTERY","Tuesday","02/25/2003","16:25","MISSION","NONE","21ST ST / SOUTH VAN NESS AV","-122.416720982012","37.7571677817233","POINT (-122.41672098201201 37.7571677817233)","53","3","2","20","2","4","7","28859","19","13","","15","3","15","","2","","","3","","53"
"10009961607023","100099616","07023","VEHICLE THEFT","STOLEN MOTORCYCLE","Friday","01/29/2010","19:00","PARK","NONE","0 Block of GARDENSIDE DR","-122.444988946157","37.7517781008065","POINT (-122.444988946157 37.7517781008065)","51","7","5","38","2","5","5","63","38","","","","","","","1","","","","","51"
"12073302665016","120733026","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Thursday","09/13/2012","00:50","BAYVIEW","ARREST, CITED","CASHMERE ST / LASALLE AV","-122.387177847078","37.7356637644571","POINT (-122.387177847078 37.7356637644571)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"10043514516010","100435145","16010","DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Monday","05/10/2010","07:30","PARK","ARREST, BOOKED","700 Block of STANYAN ST","-122.453326877728","37.7677678622499","POINT (-122.45332687772799 37.7677678622499)","9","7","11","12","15","5","11","29492","8","","","","","","","1","","","","","9"
"8012175165016","080121751","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Monday","02/04/2008","15:00","MISSION","ARREST, CITED","MISSION ST / 16TH ST","-122.419671780296","37.7650501214668","POINT (-122.419671780296 37.7650501214668)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","50","53"
"9021085519090","090210855","19090","DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Thursday","02/26/2009","23:15","MISSION","ARREST, BOOKED","600 Block of VALENCIA ST","-122.421609674066","37.7627519883966","POINT (-122.42160967406602 37.7627519883966)","53","3","2","20","8","4","7","28859","19","","","","3","","","2","","","3","","53"
"4046907407100","040469074","07100","VEHICLE THEFT","TAMPERING WITH A VEHICLE","Saturday","04/24/2004","11:15","TARAVAL","NONE","300 Block of MONTICELLO ST","-122.470834918249","37.7206602698522","POINT (-122.470834918249 37.7206602698522)","64","10","1","24","9","8","6","64","24","","","","","","","2","","","","","64"
"13074048116650","130740481","16650","DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Wednesday","09/04/2013","23:30","TENDERLOIN","ARREST, BOOKED","EDDY ST / TAYLOR ST","-122.410955248906","37.7841399509594","POINT (-122.41095524890602 37.7841399509594)","20","5","10","36","14","10","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"3060392506365","030603925","06365","LARCENY/THEFT","PETTY THEFT WITH PRIOR","Saturday","05/17/2003","15:00","RICHMOND","ARREST, BOOKED","4000 Block of GEARY BL","-122.462680684169","37.7809686691475","POINT (-122.46268068416899 37.7809686691475)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"10603490906244","106034909","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","03/23/2010","17:30","SOUTHERN","NONE","COLINPKELLYJR ST / BRANNAN ST","-122.391312158302","37.7824542058194","POINT (-122.391312158302 37.7824542058194)","31","1","10","8","6","2","9","28856","6","","","","","","","1","","","","","31"
"9081191464070","090811914","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Friday","08/07/2009","20:00","TARAVAL","NONE","500 Block of JOHNMUIR DR","-122.49206801734","37.7143615498756","POINT (-122.49206801734 37.7143615498756)","43","10","8","16","1","8","4","64","14","","","","","","","2","","","","","43"
"9113695704014","091136957","04014","ASSAULT","AGGRAVATED ASSAULT WITH BODILY FORCE","Tuesday","11/03/2009","14:00","NORTHERN","NONE","1000 Block of MCALLISTER ST","-122.428464085513","37.7791067704679","POINT (-122.428464085513 37.7791067704679)","97","4","11","39","7","9","11","29490","41","","","","","","","2","","","","","97"
"12031932507021","120319325","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Saturday","04/21/2012","22:30","PARK","NONE","3RD AV / IRVING ST","-122.459888000986","37.7643168589864","POINT (-122.459888000986 37.7643168589864)","109","7","11","14","15","5","11","56","12","","","","","","","1","","","","","109"
"6065416427065","060654164","27065","FRAUD","FALSE ID TO PEACE OFFICER","Tuesday","06/20/2006","12:44","TENDERLOIN","ARREST, BOOKED","400 Block of LEAVENWORTH ST","-122.414593831954","37.7851199839553","POINT (-122.41459383195398 37.7851199839553)","20","5","10","36","7","10","9","28858","36","","","","","","6","2","1","1","","","20"
"13099611730200","130996117","30200","OTHER OFFENSES","VIOLATION OF MUNICIPAL CODE","Sunday","11/24/2013","09:00","MISSION","ARREST, CITED","17TH ST / FOLSOM ST","-122.415155941054","37.7636979308883","POINT (-122.415155941054 37.7636979308883)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","","53"
"5122588571000","051225885","71000","NON-CRIMINAL","LOST PROPERTY","Sunday","10/30/2005","10:30","TENDERLOIN","NONE","OFARRELL ST / STOCKTON ST","-122.406401668342","37.7866144613136","POINT (-122.406401668342 37.7866144613136)","19","6","3","8","5","10","10","28852","6","10","","12","","12","5","2","","","","","19"
"9607547906244","096075479","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","08/26/2009","15:00","TARAVAL","NONE","JUNIPERO SERRA BL / WINSTON DR","-122.472055313907","37.7268239063089","POINT (-122.472055313907 37.7268239063089)","67","10","8","41","9","8","4","59","40","","","","","","","1","","","","","67"
"9006549075000","090065490","75000","MISSING PERSON","FOUND PERSON","Sunday","01/18/2009","00:50","SOUTHERN","LOCATED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"11009434906304","110094349","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Monday","01/31/2011","10:28","MISSION","NONE","900 Block of POTRERO AV","-122.406604919508","37.7571580431915","POINT (-122.406604919508 37.7571580431915)","54","3","9","20","10","4","8","28859","19","","","","3","","","2","","","3","","54"
"6037806304134","060378063","04134","ASSAULT","BATTERY","Saturday","04/08/2006","19:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"4127151962030","041271519","62030","WARRANTS","ENROUTE TO PAROLE OFFICER","Saturday","11/06/2004","17:48","NORTHERN","ARREST, BOOKED","MYRTLE ST / POLK ST","-122.419641420436","37.78543273137","POINT (-122.419641420436 37.78543273137)","20","4","10","36","13","9","9","28858","36","","","","","","","2","1","1","","","20"
"12105068927090","121050689","27090","LARCENY/THEFT","LOST PROPERTY, PETTY THEFT","Sunday","12/30/2012","18:00","PARK","NONE","100 Block of MARTIN LUTHER KING JR DR","-122.462489351639","37.7669591731812","POINT (-122.46248935163901 37.7669591731812)","9","8","11","12","11","6","11","29492","8","","","","","","","1","","","","","9"
"3060042627050","030600426","27050","OTHER OFFENSES","ESCAPE OF PRISONER WHILE HOSPITALIZED","Friday","05/16/2003","15:18","MISSION","NONE","1000 Block of POTRERO AV","-122.406539115148","37.7564864109309","POINT (-122.40653911514798 37.7564864109309)","54","3","9","20","10","4","8","28859","19","23","","10","3","10","","2","","","3","","54"
