"PdId","IncidntNum","Incident Code","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","location","SF Find Neighborhoods 2 2","Current Police Districts 2 2","Current Supervisor Districts 2 2","Analysis Neighborhoods 2 2","DELETE - Fire Prevention Districts 2 2","DELETE - Police Districts 2 2","DELETE - Supervisor Districts 2 2","DELETE - Zip Codes 2 2","DELETE - Neighborhoods 2 2","DELETE - 2017 Fix It Zones 2 2","Civic Center Harm Reduction Project Boundary 2 2","Fix It Zones as of 2017-11-06  2 2","DELETE - HSOC Zones 2 2","Fix It Zones as of 2018-02-07 2 2","CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2","Central Market/Tenderloin Boundary 2 2","Central Market/Tenderloin Boundary Polygon - Updated 2 2","HSOC Zones as of 2018-06-05 2 2","OWED Public Spaces 2 2","Neighborhoods 2"
"15112336919057","151123369","19057","ASSAULT","THREATS AGAINST LIFE","Thursday","12/03/2015","02:00","TARAVAL","NONE","500 Block of ARCH ST","-122.467238438397","37.7206852427827","POINT (-122.467238438397 37.7206852427827)","64","10","1","24","9","8","6","64","24","","","","","","","2","","","","","64"
"15624547906244","156245479","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","10/04/2015","09:15","CENTRAL","NONE","JONES ST / BEACH ST","-122.417265053145","37.807073051215","POINT (-122.417265053145 37.807073051215)","99","6","3","23","5","1","10","308","23","","","","","","2","2","","","","","99"
"10084002704013","100840027","04013","ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Saturday","09/11/2010","01:20","CENTRAL","NONE","600 Block of SUTTER ST","-122.411068869703","37.7888557042697","POINT (-122.411068869703 37.7888557042697)","50","6","3","21","5","1","10","28852","21","","","","","","","2","","","","","50"
"15107880568020","151078805","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Monday","12/14/2015","08:00","RICHMOND","NONE","500 Block of 2ND AV","-122.459722209477","37.7783416578447","POINT (-122.459722209477 37.7783416578447)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"15618401506374","156184015","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Sunday","07/19/2015","12:00","SOUTHERN","NONE","1800 Block of MARKET ST","-122.424336949139","37.771292378056","POINT (-122.424336949139 37.771292378056)","27","1","5","9","7","2","5","28852","10","","","","","","9","1","","","","","27"
"15617099506244","156170995","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","07/11/2015","22:34","TARAVAL","NONE","1900 Block of FUNSTON AV","-122.46972682321","37.751644678281","POINT (-122.46972682321 37.751644678281)","44","10","8","14","1","8","4","29491","12","","","","","","","1","","","","","44"
"15622439806244","156224398","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","09/10/2015","22:00","SOUTHERN","NONE","600 Block of BRYANT ST","-122.399249147914","37.7787049375495","POINT (-122.39924914791402 37.7787049375495)","32","1","10","34","6","2","9","28856","34","","","","","","","2","","","","","32"
"15606318006244","156063180","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","03/11/2015","12:00","CENTRAL","NONE","900 Block of LOMBARD ST","-122.41715005134","37.8022498327371","POINT (-122.41715005134 37.8022498327371)","107","6","3","32","5","1","10","308","32","","","","","","","1","","","","","107"
"15107608104138","151076081","04138","ASSAULT","BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","Sunday","12/13/2015","08:00","INGLESIDE","NONE","500 Block of NAPLES ST","-122.431747193424","37.7200338366591","POINT (-122.43174719342402 37.7200338366591)","90","9","1","7","9","7","6","28861","5","","","","","","","2","","","","","90"
"15607566806244","156075668","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","03/29/2015","15:50","NORTHERN","NONE","FILLMORE ST / GOLDEN GATE AV","-122.431952436364","37.7795647498663","POINT (-122.43195243636401 37.7795647498663)","97","4","11","39","15","9","11","29490","41","","","","","","","2","","","","","97"
"18002575015151","180025750","15151","OTHER OFFENSES","STAY AWAY ORDER VIOLATION, DV RELATED","Wednesday","01/10/2018","11:15","INGLESIDE","NONE","400 Block of ATHENS ST","-122.42896755625235","37.72081941447519","POINT (-122.42896755625235 37.72081941447519)","90","9","1","7","9","7","6","28861","5","","","","","","","2","","","","","90"
"15611206606244","156112066","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","05/09/2015","15:00","BAYVIEW","NONE","INGALLS ST / THOMAS AV","-122.385684144722","37.7272326718559","POINT (-122.385684144722 37.7272326718559)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"15105102706126","151051027","06126","LARCENY/THEFT","THEFT OF COMPUTERS OR CELL PHONES","Friday","12/04/2015","11:30","NORTHERN","NONE","1300 Block of GOLDEN GATE AV","-122.432800615342","37.7795115909237","POINT (-122.43280061534202 37.7795115909237)","97","4","11","39","15","9","11","29490","41","","","","","","","2","","","","","97"
"15608823506224","156088235","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Sunday","04/12/2015","01:00","NORTHERN","NONE","LARKIN ST / BUSH ST","-122.418658294829","37.7889098399421","POINT (-122.418658294829 37.7889098399421)","50","6","3","21","13","9","10","28858","21","","","","","","","1","","","","","50"
"15111106372000","151111063","72000","NON-CRIMINAL","FOUND PROPERTY","Friday","12/25/2015","14:30","NORTHERN","NONE","1100 Block of FILLMORE ST","-122.432116233695","37.7800304351156","POINT (-122.43211623369501 37.7800304351156)","97","4","11","39","15","9","11","29490","41","","","","","","","2","","","","","97"
"15107630403074","151076304","03074","ROBBERY","ROBBERY, BODILY FORCE","Sunday","12/13/2015","12:00","CENTRAL","ARREST, BOOKED","400 Block of DAVIS CT","-122.398187664281","37.7967148853927","POINT (-122.39818766428101 37.7967148853927)","77","6","3","8","3","1","10","28860","6","","","","","","","1","","","","","77"
"15617686806224","156176868","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Sunday","07/19/2015","18:15","NORTHERN","NONE","CALIFORNIA ST / STEINER ST","-122.435488624119","37.7886951990543","POINT (-122.43548862411902 37.7886951990543)","103","4","6","30","13","9","1","29490","27","","","","","","","1","","","","","103"
"12041721451040","120417214","51040","NON-CRIMINAL","AIDED CASE","Saturday","05/26/2012","12:57","BAYVIEW","NONE","200 Block of WILLIAMS AV","-122.397744427103","37.7299346936044","POINT (-122.397744427103 37.7299346936044)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"15107830003014","151078300","03014","ROBBERY","ROBBERY ON THE STREET, STRONGARM","Monday","12/14/2015","07:25","SOUTHERN","NONE","11TH ST / MARKET ST","-122.418698328939","37.7755894130051","POINT (-122.418698328939 37.7755894130051)","32","5","10","20","8","2","9","28853","19","","1","","1","","8","2","1","1","1","","32"
"15617960206374","156179602","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Wednesday","07/22/2015","07:20","TARAVAL","NONE","1200 Block of 41ST AV","-122.500694029642","37.7634490984123","POINT (-122.50069402964202 37.7634490984123)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"13109726768069","131097267","68069","OTHER OFFENSES","TRAFFIC COLLISION, HIT & RUN, INJURY","Tuesday","12/31/2013","09:47","NORTHERN","ARREST, BOOKED","LARKIN ST / TURK ST","-122.417340533228","37.7823798970477","POINT (-122.41734053322799 37.7823798970477)","20","5","10","36","7","9","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"15101516406113","151015164","06113","LARCENY/THEFT","GRAND THEFT PICKPOCKET","Saturday","11/21/2015","17:10","SOUTHERN","NONE","800 Block of MARKET ST","-122.406520987144","37.7850629421661","POINT (-122.40652098714399 37.7850629421661)","32","5","10","34","12","2","9","28853","34","17","","18","","18","5","2","","","","35","32"
"15618253628150","156182536","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday","07/22/2015","17:00","NORTHERN","NONE","2600 Block of BROADWAY ST","-122.44027590336","37.7936502896173","POINT (-122.44027590336 37.7936502896173)","102","4","6","30","13","9","1","57","27","","","","","","","1","","","","","102"
"16091619164020","160916191","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Thursday","11/10/2016","13:20","SOUTHERN","NONE","1300 Block of HOWARD ST","-122.41421781766876","37.77423917066503","POINT (-122.41421781766876 37.77423917066503)","32","1","10","34","8","2","9","28853","34","","1","","1","","","2","1","1","1","","32"
"15111159606242","151111596","06242","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday","12/26/2015","10:30","NORTHERN","NONE","WEBSTER ST / POST ST","-122.431369772433","37.7853730435472","POINT (-122.431369772433 37.7853730435472)","101","4","11","15","13","9","11","29490","13","8","","9","","9","11","2","","","","","101"
"15627646806374","156276468","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Friday","11/06/2015","23:40","SOUTHERN","NONE","700 Block of HOWARD ST","-122.401658663476","37.7841666882161","POINT (-122.40165866347601 37.7841666882161)","32","1","10","8","12","2","9","28853","6","","","","","","4","1","","","","","32"
"6033627165015","060336271","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday","03/29/2006","09:39","NORTHERN","ARREST, CITED","HAYES ST / VANNESS AV","-122.419697721691","37.7773009526003","POINT (-122.41969772169101 37.7773009526003)","21","4","11","9","7","9","11","28852","10","","1","","1","","8","1","","","1","","21"
"15611696106244","156116961","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","05/16/2015","02:00","TENDERLOIN","NONE","GEARY ST / TAYLOR ST","-122.411518820359","37.7869408998805","POINT (-122.411518820359 37.7869408998805)","50","6","3","36","5","1","10","28852","36","","","","","","5","2","","","","","50"
"15620121106244","156201211","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","08/15/2015","21:45","CENTRAL","NONE","HYDE ST / LOMBARD ST","-122.419616109671","37.8019942438049","POINT (-122.419616109671 37.8019942438049)","107","6","6","32","5","1","1","28858","32","","","","","","","1","","","","16","107"
"12035179764085","120351797","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Thursday","05/03/2012","17:44","SOUTHERN","NONE","1100 Block of MARKET ST","-122.412320907436","37.7807642254398","POINT (-122.412320907436 37.7807642254398)","20","5","10","36","7","2","9","28852","36","","1","","1","","6","2","1","1","1","35","20"
"15109153406243","151091534","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Friday","12/18/2015","12:15","TARAVAL","NONE","500 Block of SKYLINEBLVD HY","-122.501672435074","37.7220245230248","POINT (-122.50167243507401 37.7220245230248)","43","10","8","16","1","8","4","64","14","","","","","","","2","","","","","43"
"15616997606244","156169976","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","07/11/2015","16:30","TARAVAL","NONE","JOHNMUIR DR / SKYLINEBLVD HY","-122.50022040363","37.718954166945","POINT (-122.50022040363 37.718954166945)","43","10","8","16","1","8","4","","14","","","","","","","2","","","","","43"
"15105342103074","151053421","03074","ROBBERY","ROBBERY, BODILY FORCE","Saturday","12/05/2015","02:15","NORTHERN","NONE","3500 Block of DIVISADERO ST","-122.443251980315","37.8023239712667","POINT (-122.44325198031498 37.8023239712667)","17","4","6","13","13","9","1","57","17","","","","","","","1","","","","","17"
"15601831728150","156018317","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Thursday","01/22/2015","15:00","INGLESIDE","NONE","100 Block of ORDWAY ST","-122.402079979517","37.7199976020736","POINT (-122.402079979517 37.7199976020736)","91","9","9","25","10","7","8","309","28","","","","","","","2","","","","","91"
"15111049106302","151110491","06302","LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Friday","12/25/2015","20:00","BAYVIEW","NONE","2800 Block of 3RD ST","-122.387954276497","37.7534536132263","POINT (-122.38795427649698 37.7534536132263)","56","2","9","26","10","3","8","28856","29","","","","","22","14","1","","","","","56"
"15626830271000","156268302","71000","NON-CRIMINAL","LOST PROPERTY","Friday","10/30/2015","17:30","NORTHERN","NONE","1100 Block of FILLMORE ST","-122.432116233695","37.7800304351156","POINT (-122.43211623369501 37.7800304351156)","97","4","11","39","15","9","11","29490","41","","","","","","","2","","","","","97"
"17096740728166","170967407","28166","VANDALISM","VANDALISM OR GRAFFITI TOOLS, POSSESSION","Tuesday","11/28/2017","22:15","SOUTHERN","ARREST, BOOKED","0 Block of SOUTH VAN NESS AV","-122.41881021180343","37.77412510029034","POINT (-122.41881021180343 37.77412510029034)","32","1","10","20","8","2","9","28853","19","","1","","1","","7","2","1","1","1","","32"
"15624371828150","156243718","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Thursday","10/01/2015","02:30","CENTRAL","NONE","700 Block of LEAVENWORTH ST","-122.415160494169","37.7879211003359","POINT (-122.415160494169 37.7879211003359)","50","6","3","21","13","1","10","28858","21","","","","","","","2","","","","","50"
"15604443106244","156044431","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","02/23/2015","17:20","CENTRAL","NONE","PACIFIC AV / GRANT AV","-122.406831986427","37.7969028838908","POINT (-122.40683198642701 37.7969028838908)","104","6","3","6","3","1","10","308","4","","","","","","","2","","","","","104"
"16006424515200","160064245","15200","SECONDARY CODES","DOMESTIC VIOLENCE","Saturday","01/23/2016","02:00","TENDERLOIN","ARREST, BOOKED","100 Block of HYDE ST","-122.41553300799912","37.782137299784225","POINT (-122.41553300799912 37.782137299784225)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"15103551006241","151035510","06241","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday","11/28/2015","22:00","MISSION","NONE","MISSION ST / 22ND ST","-122.418748733523","37.7554371875097","POINT (-122.41874873352302 37.7554371875097)","53","3","2","20","2","4","7","28859","19","","","","3","","","2","","","3","","53"
"15602799806244","156027998","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","02/03/2015","20:00","SOUTHERN","NONE","300 Block of FOLSOM ST","-122.392976405511","37.7884089676788","POINT (-122.392976405511 37.7884089676788)","30","1","10","8","6","2","9","28855","6","","","","","","3","1","","","","","30"
"15617614706372","156176147","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday","07/17/2015","13:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15620296806244","156202968","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","08/17/2015","10:25","CENTRAL","NONE","MASON ST / BAY ST","-122.413609602048","37.8056188797632","POINT (-122.413609602048 37.8056188797632)","99","6","3","23","3","1","10","308","23","","","","","","2","2","","","","","99"
"15614980906244","156149809","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","06/21/2015","15:30","CENTRAL","NONE","FRONT ST / VALLEJO ST","-122.400069732774","37.7996820177032","POINT (-122.40006973277401 37.7996820177032)","77","6","3","8","3","1","10","28860","6","","","","","","","1","","","","","77"
"15606577206374","156065772","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Monday","02/16/2015","13:36","TARAVAL","NONE","1500 Block of 43RD AV","-122.502445754989","37.7577525400824","POINT (-122.50244575498898 37.7577525400824)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"15107265372000","151072653","72000","NON-CRIMINAL","FOUND PROPERTY","Friday","12/11/2015","17:00","PARK","NONE","100 Block of CLAYTON ST","-122.449351475447","37.7739922064262","POINT (-122.44935147544699 37.7739922064262)","24","7","11","18","15","5","11","29492","16","","","","","","","1","","","","","24"
"7040048006364","070400480","06364","LARCENY/THEFT","GRAND THEFT SHOPLIFTING","Wednesday","04/18/2007","16:15","INGLESIDE","NONE","600 Block of CHENERY ST","-122.433260150704","37.7344578996866","POINT (-122.433260150704 37.7344578996866)","96","9","5","10","2","7","5","63","7","15","","17","","17","","1","","","","","96"
"17633807606244","176338076","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","12/28/2017","15:50","NORTHERN","NONE","DIVISADERO ST / BROADWAY ST","-122.44152452994072","37.793436038567464","POINT (-122.44152452994072 37.793436038567464)","102","4","6","30","13","9","1","29490","27","","","","","","","1","","","","","102"
"15615503806244","156155038","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","06/28/2015","15:00","TARAVAL","NONE","41ST AV / SLOAT BL","-122.499194862709","37.7343107546291","POINT (-122.499194862709 37.7343107546291)","43","10","8","16","1","8","4","64","14","","","","","","","2","","","","","43"
"15610873606372","156108736","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Tuesday","05/05/2015","06:30","PARK","NONE","0 Block of CARL ST","-122.448900460062","37.7658792859724","POINT (-122.448900460062 37.7658792859724)","29","7","11","3","15","5","11","29492","9","","","","","","","1","","","","","29"
"15108749228160","151087492","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Wednesday","12/16/2015","20:00","SOUTHERN","NONE","VALENCIA ST / MCCOPPIN ST","-122.422526328922","37.7715962069104","POINT (-122.422526328922 37.7715962069104)","32","1","10","20","8","2","9","28853","19","","","","","","","2","","","","","32"
"17030760962050","170307609","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Friday","04/14/2017","19:05","SOUTHERN","ARREST, BOOKED","700 Block of MARKET ST","-122.40529484521453","37.7863072236365","POINT (-122.40529484521453 37.7863072236365)","19","5","3","8","5","2","10","28852","6","10","","12","","12","4","2","","","","35","19"
"15103410872000","151034108","72000","NON-CRIMINAL","FOUND PROPERTY","Saturday","11/28/2015","17:30","CENTRAL","NONE","1800 Block of STOCKTON ST","-122.409588744733","37.8027872160659","POINT (-122.409588744733 37.8027872160659)","106","6","3","23","3","1","10","308","23","","","","","23","","1","","","","","106"
"17018047772000","170180477","72000","NON-CRIMINAL","FOUND PROPERTY","Saturday","03/04/2017","09:53","RICHMOND","NONE","500 Block of 10TH AV","-122.46842724174863","37.7779472303369","POINT (-122.46842724174863 37.7779472303369)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"15600162906244","156001629","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","01/01/2015","23:55","CENTRAL","NONE","STOCKTON ST / FRANCISCO ST","-122.41012718856","37.8050984857827","POINT (-122.41012718856001 37.8050984857827)","106","6","3","23","3","1","10","308","23","","","","","","","2","","","","","106"
"15601945606372","156019456","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday","01/25/2015","14:00","SOUTHERN","NONE","600 Block of MARKET ST","-122.403070886779","37.7877867423496","POINT (-122.40307088677899 37.78778674234961)","32","6","10","8","12","2","9","28855","6","","","","","","4","1","","","","35","32"
"6070807806304","060708078","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Sunday","06/18/2006","00:01","INGLESIDE","DISTRICT ATTORNEY REFUSES TO PROSECUTE","200 Block of MUNICH ST","-122.426192180275","37.7216084086092","POINT (-122.42619218027501 37.7216084086092)","90","9","1","7","9","7","6","28861","5","","","","","","","2","","","","","90"
"15627737571000","156277375","71000","NON-CRIMINAL","LOST PROPERTY","Monday","11/09/2015","08:45","PARK","NONE","FULTON ST / MASONIC AV","-122.446472679005","37.7758015943912","POINT (-122.446472679005 37.7758015943912)","12","7","11","18","15","5","11","29492","16","","","","","","","1","","","","","12"
"15111819415161","151118194","15161","OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER","Saturday","12/26/2015","08:22","BAYVIEW","ARREST, BOOKED","700 Block of MISSOURI ST","-122.395771897062","37.7572927810101","POINT (-122.395771897062 37.7572927810101)","54","2","9","26","10","3","8","28856","29","","","","","","","2","","","","","54"
"15110575963010","151105759","63010","WARRANTS","WARRANT ARREST","Wednesday","12/23/2015","16:20","CENTRAL","ARREST, BOOKED","400 Block of POWELL ST","-122.408568445228","37.7887594214703","POINT (-122.408568445228 37.7887594214703)","19","6","3","21","5","1","10","28852","21","10","","12","","12","5","2","","","","","19"
"15100362004134","151003620","04134","ASSAULT","BATTERY","Thursday","11/12/2015","08:40","BAYVIEW","NONE","400 Block of MANSELL ST","-122.406079770608","37.7204106184752","POINT (-122.406079770608 37.7204106184752)","91","2","2","25","10","3","7","309","28","","","","","","","1","","","","","91"
"15106854906152","151068549","06152","LARCENY/THEFT","GRAND THEFT FROM PERSON","Wednesday","12/09/2015","18:35","MISSION","NONE","16TH ST / MISSION ST","-122.419671780296","37.7650501214668","POINT (-122.419671780296 37.7650501214668)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","50","53"
"15620300706244","156203007","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","08/06/2015","17:00","CENTRAL","NONE","SUTTER ST / HYDE ST","-122.4168291485","37.788178697075","POINT (-122.4168291485 37.788178697075)","50","6","3","21","13","1","10","28858","21","","","","","","","2","","","","","50"
"15629254906244","156292549","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","11/27/2015","19:00","TENDERLOIN","NONE","FULTON ST / HYDE ST","-122.415127837608","37.7797870676495","POINT (-122.415127837608 37.7797870676495)","21","5","10","36","7","10","9","28852","36","3","1","3","1","3","6","2","1","1","1","39","21"
"15107541909320","151075419","09320","FRAUD","CREDIT CARD, THEFT BY USE OF","Saturday","12/12/2015","14:00","SOUTHERN","NONE","800 Block of MARKET ST","-122.407633520742","37.7841893501425","POINT (-122.40763352074198 37.7841893501425)","32","5","10","34","12","2","9","28853","34","17","1","18","","18","5","2","","","","35","32"
"15612782771000","156127827","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","05/02/2015","00:01","NORTHERN","NONE","0 Block of SANCHEZ ST","-122.431342864403","37.7684539072982","POINT (-122.43134286440302 37.7684539072982)","28","7","5","5","15","9","5","28862","3","18","","20","","20","","1","","","5","","28"
"15615893571000","156158935","71000","NON-CRIMINAL","LOST PROPERTY","Thursday","06/25/2015","14:00","NORTHERN","NONE","VANNESS AV / GEARY BL","-122.421395819115","37.7856843389472","POINT (-122.421395819115 37.7856843389472)","100","4","11","39","13","9","11","28858","41","","","","","","10","1","","","","","100"
"15112241805073","151122418","05073","BURGLARY","BURGLARY, UNLAWFUL ENTRY","Wednesday","12/23/2015","17:07","SOUTHERN","NONE","300 Block of RITCH ST","-122.394097734639","37.7789944686376","POINT (-122.394097734639 37.7789944686376)","32","1","10","34","6","2","9","28856","34","","","","","","","2","","","","","32"
"15615613306244","156156133","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","06/29/2015","10:45","BAYVIEW","NONE","22ND ST / TENNESSEE ST","-122.389250779648","37.7578832717879","POINT (-122.389250779648 37.7578832717879)","55","2","9","26","10","3","8","28856","29","20","","22","","22","14","1","","","","","55"
"4075858228150","040758582","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday","07/03/2004","17:38","INGLESIDE","NONE","100 Block of JUSTIN DR","-122.422196191975","37.7334939619244","POINT (-122.422196191975 37.7334939619244)","93","9","2","2","2","7","7","28861","2","","","","","","","1","","","","","93"
"15106307207021","151063072","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Friday","12/04/2015","14:00","NORTHERN","NONE","GROVE ST / STEINER ST","-122.433029915448","37.7765501954051","POINT (-122.43302991544799 37.7765501954051)","23","4","11","9","15","9","11","29492","10","","","","","","","1","","","","","23"
"15624185328160","156241853","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Wednesday","09/30/2015","21:45","SOUTHERN","NONE","300 Block of 2ND ST","-122.396251395987","37.7852582857699","POINT (-122.39625139598701 37.7852582857699)","30","1","10","8","6","2","9","28856","6","","","","","","3","1","","","","","30"
"8010598774000","080105987","74000","MISSING PERSON","MISSING ADULT","Wednesday","01/30/2008","13:30","NORTHERN","LOCATED","1700 Block of FILLMORE ST","-122.433247635272","37.7856184786671","POINT (-122.433247635272 37.7856184786671)","103","4","11","15","13","9","11","29490","13","","","","","","","2","","","","","103"
"15624839806244","156248398","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","10/09/2015","13:00","NORTHERN","NONE","800 Block of EDDY ST","-122.421667086071","37.7828419848131","POINT (-122.421667086071 37.7828419848131)","100","4","11","39","7","9","11","28858","41","","1","","","","","2","","","","","100"
"15605856706244","156058567","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","03/08/2015","14:40","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15101283165010","151012831","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Saturday","11/21/2015","00:18","SOUTHERN","ARREST, BOOKED","HARRISON ST / SHERMAN ST","-122.405479270758","37.7761609195794","POINT (-122.40547927075801 37.7761609195794)","32","1","10","34","14","2","9","28853","34","24","","6","","6","","2","","","","","32"
"16001383807021","160013838","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday","12/31/2015","13:00","RICHMOND","NONE","FUNSTON AV / GEARY BL","-122.471775662786","37.7806799488656","POINT (-122.471775662786 37.780679948865604)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","3","5"
"15900283809015","159002838","09015","FORGERY/COUNTERFEITING","CHECKS, FORGERY (FELONY)","Tuesday","05/19/2015","13:28","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15602308706372","156023087","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Wednesday","01/28/2015","14:15","PARK","NONE","1400 Block of SCOTT ST","-122.437674432179","37.7832091367301","POINT (-122.437674432179 37.7832091367301)","97","4","11","39","13","5","11","29490","41","","","","","","","2","","","","","97"
"15106272319057","151062723","19057","ASSAULT","THREATS AGAINST LIFE","Tuesday","12/08/2015","09:00","BAYVIEW","NONE","1400 Block of NEWCOMB AV","-122.387035897704","37.7336026496641","POINT (-122.38703589770401 37.7336026496641)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"15602740906244","156027409","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","02/05/2015","17:10","NORTHERN","NONE","300 Block of FULTON ST","-122.422536478306","37.7787958771466","POINT (-122.422536478306 37.7787958771466)","21","4","11","9","7","9","11","28852","10","","1","","1","","","1","","","1","","21"
"15619145206244","156191452","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","08/04/2015","18:45","NORTHERN","NONE","HAIGHT ST / GOUGH ST","-122.421944172802","37.7730368445535","POINT (-122.421944172802 37.7730368445535)","26","1","11","9","8","2","11","28853","10","","1","","1","","","1","","","1","","26"
"15107426706244","151074267","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","12/11/2015","14:00","PARK","NONE","TURK ST / SCOTT ST","-122.437075560735","37.7798680003913","POINT (-122.437075560735 37.7798680003913)","97","4","11","39","15","5","11","29490","41","","","","","","","2","","","","","97"
"15612224706244","156122247","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","05/18/2015","11:00","SOUTHERN","NONE","0 Block of RIZAL ST","-122.399269153785","37.7818400750116","POINT (-122.39926915378499 37.7818400750116)","32","1","10","34","6","2","9","28856","34","","","","","","4","2","","","","","32"
